player,minutes,team,match,date
A. Sánchez,22,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
P. López,4,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
C. Andrade,0,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
C. Prieto,0,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
E. García,0,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
Junior Moreira,0,Cancún,Clausura - 5,2023-01-31T23:05:00+00:00
M. Fraga,90,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
C. Sánchez,90,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
J. Rodarte,90,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
F. Plascencia,90,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
J. Clemente,63,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
H. Meza,90,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
Ó. Mazatán,90,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
J. Rodríguez,71,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
C. Blanco,90,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
K. Chaurand,90,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
L. Razo,60,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
J. Vega,30,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
D. Vásquez,27,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
D. Piñón,19,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
A. Sánchez,0,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
S. Robles,0,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
A. Mendoza,0,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
K. Magaña,0,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
H. Torres,0,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
L. Hernández,0,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
O. González,0,Mineros de Zacatecas,Clausura - 7,2023-02-17T01:05:00+00:00
F. Hernández,90,Raya2,Clausura - 7,2023-02-17T01:05:00+00:00
S. Villarreal,90,Raya2,Clausura - 7,2023-02-17T01:05:00+00:00
A. Grijalva,90,Raya2,Clausura - 7,2023-02-17T01:05:00+00:00
S. Rodríguez,90,Raya2,Clausura - 7,2023-02-17T01:05:00+00:00
A. Gutiérrez,90,Raya2,Clausura - 7,2023-02-17T01:05:00+00:00
Á. Zapata,90,Raya2,Clausura - 7,2023-02-17T01:05:00+00:00
J. Martínez,82,Raya2,Clausura - 7,2023-02-17T01:05:00+00:00
V. López,90,Raya2,Clausura - 7,2023-02-17T01:05:00+00:00
J. Reyes,66,Raya2,Clausura - 7,2023-02-17T01:05:00+00:00
D. Sayago,81,Raya2,Clausura - 7,2023-02-17T01:05:00+00:00
E. Carballo,58,Raya2,Clausura - 7,2023-02-17T01:05:00+00:00
D. Guillén,32,Raya2,Clausura - 7,2023-02-17T01:05:00+00:00
A. Morales,24,Raya2,Clausura - 7,2023-02-17T01:05:00+00:00
J. Marcelino,9,Raya2,Clausura - 7,2023-02-17T01:05:00+00:00
O. Botello,8,Raya2,Clausura - 7,2023-02-17T01:05:00+00:00
J. Casillas,0,Raya2,Clausura - 7,2023-02-17T01:05:00+00:00
J. Moreno,0,Raya2,Clausura - 7,2023-02-17T01:05:00+00:00
M. Torres,0,Raya2,Clausura - 7,2023-02-17T01:05:00+00:00
A. Andrade,90,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
I. Pineda,90,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
L. López,90,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
G. Moreno,90,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
V. Torres,90,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
A. Zamorano,58,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
G. Hernández,85,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
D. Amador,71,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
F. Tede,90,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
A. Chávez,71,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
D. Pineda,58,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
A. Garza,32,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
S. Treviño,32,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
J. Zárate,19,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
E. Games,19,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
M. Montelongo,5,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
A. Lozano,0,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
A. Ortega,0,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
M. Viera,0,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
M. Zúñiga,0,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
L. González,0,Correcaminos Uat,Clausura - 13,2023-03-26T01:05:00+00:00
O. González,90,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
H. Torres,90,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
J. Rodarte,90,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
A. Mendoza,90,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
J. Jiménez,54,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
J. Clemente,67,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
H. Meza,90,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
J. Rodríguez,67,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
K. Chaurand,54,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
K. Magaña,90,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
J. Vega,74,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
C. Sánchez,36,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
L. Razo,36,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
P. Padilla,23,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
D. Vásquez,23,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
D. Piñón,16,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
A. Sánchez,0,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
S. Robles,0,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
L. Hernández,0,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
M. Fraga,0,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
M. López,0,Mineros de Zacatecas,Clausura - 13,2023-03-26T01:05:00+00:00
E. Reséndez,90,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
E. García,67,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
B. Galindo,90,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
W. Ortega,90,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
J. Alonzo,67,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
M. Reyes,59,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
G. Eguade,90,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
Junior Moreira,90,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
A. Tamay,90,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
L. Loroña,87,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
D. Hernández,59,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
R. Suárez,31,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
H. Marín,31,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
H. Aguayo,23,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
C. Traoré,23,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
A. Sánchez,3,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
C. Andrade,0,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
P. López,0,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
C. Prieto,0,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
A. Amoustapha,0,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
C. Vela,0,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
S. Hernández,90,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
J. González,90,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
J. De Alba,90,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
E. Jaramillo,90,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
D. Escalante,90,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
M. Vallejo,90,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
W. Rentería,73,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
J. Henestrosa,90,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
J. Hernández,79,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
A. Hernández,90,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
A. Carreón,73,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
D. García,17,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
A. Villalobos,17,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
L. Martínez,11,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
D. Muñoz,0,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
F. Rabago,0,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
A. Mota,0,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
F. López,0,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
F. Ortega,0,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
R. García,0,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
A. Murillo,0,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
C. Moreno,90,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
A. Justo,90,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
H. Sandoval,62,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
P. Ruiz,90,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
A. Martín,90,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
L. Gutiérrez,80,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
F. Santos,90,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
L. Morales,90,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
U. Jaimes,46,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
M. Benítez,90,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
J. Ochoa,46,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
K. Álvarez,44,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
N. Gómez,44,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
M. Ibarra,28,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
J. Salas,10,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
J. Pérez,0,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
F. Agüero,0,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
G. Velasco,0,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
P. Aguilar,0,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
J. Arana,0,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
J. Peña,0,CA La Paz,Clausura - 5,2023-02-02T03:05:00+00:00
G. Espinoza,90,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
J. Saavedra,90,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
J. García Sancho,90,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
U. Torres,90,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
H. Vázquez,90,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
F. Acuña,90,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
D. Cisneros,84,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
B. Navarro,73,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
D. Jiménez,90,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
J. Gurrola,73,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
J. Peralta,90,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
J. Reyes,17,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
J. Rodríguez,17,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
C. Ortíz,6,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
P. Molina,0,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
S. Manríquez,0,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
E. Castro,0,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
D. López,0,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
E. González,0,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
A. Bernal,0,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
S. López,0,Cimarrones,Clausura - 5,2023-02-02T03:05:00+00:00
G. Espinoza,90,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
J. Saavedra,90,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
U. Torres,90,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
J. Rodríguez,90,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
J. Reyes,90,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
F. Acuña,88,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
E. Torres,90,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
A. Arellano,90,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
D. Jiménez,78,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
J. Gurrola,63,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
J. Peralta,90,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
H. Vázquez,27,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
J. Alvarado,12,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
B. Navarro,2,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
J. García Sancho,0,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
E. Castro,0,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
D. López,0,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
J. López,0,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
C. Ortíz,0,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
C. Rodríguez,0,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
D. Cisneros,0,Cimarrones,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
S. Ramírez,90,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
A. Ledesma,90,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
M. Trejo,90,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
J. Ruiz,56,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
M. Velázquez,90,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
V. Milke,90,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
S. Vergara,90,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
B. Mendoza,90,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
A. Andrade,90,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
D. Pineda,70,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
J. Gamboa,70,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
L. Pérez,34,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
Á. Robles,20,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
J. Uchuari,20,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
I. Zurita,0,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
D. Abella,0,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
J. Zamudio,0,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
O. Rosas,0,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
S. Huerta,0,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
K. Jaime,0,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
R. Melgarejo,0,Monarcas,Apertura - Quarter-finals,2022-10-29T02:15:00+00:00
M. Fraga,90,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
H. Torres,90,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
O. Mireles,90,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
J. Jiménez,90,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
F. Plascencia,90,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
J. Clemente,90,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
H. Meza,81,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
C. Blanco,90,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
K. Magaña,81,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
L. Razo,89,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
J. Vega,74,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
J. Rodríguez,16,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
L. Hernández,9,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
C. Sánchez,9,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
K. Chaurand,1,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
A. Sánchez,0,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
Ó. Mazatán,0,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
S. Robles,0,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
A. Mendoza,0,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
O. González,0,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
P. Padilla,0,Mineros de Zacatecas,Clausura - 2,2023-01-11T03:05:00+00:00
V. Mendoza,90,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
H. Muñoz,71,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
A. Mejía,90,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
J. Vega,90,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
M. Herrera,59,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
O. Jiménez,90,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
L. Hernández,90,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
J. Lugo,71,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
A. Nava,89,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
C. Castillo,90,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
G. Vázquez,59,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
A. Valenzuela,31,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
D. Rivera,31,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
L. Gamíz,19,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
L. Bustillos,19,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
J. Ramírez,1,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
A. Rodríguez,0,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
F. Valentini,0,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
L. López,0,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
B. Beltrán,0,Dorados,Clausura - 2,2023-01-11T03:05:00+00:00
E. Reséndez,90,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
H. Marín,90,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
B. Galindo,90,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
W. Ortega,90,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
M. Pérez,90,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
R. Suárez,66,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
M. Reyes,90,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
G. Eguade,66,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
A. Tamay,56,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
L. Loroña,86,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
D. Hernández,56,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
H. Aguayo,34,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
J. Alonzo,34,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
P. Uscanga,24,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
A. Amoustapha,24,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
A. Sánchez,4,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
C. Andrade,0,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
P. López,0,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
E. García,0,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
C. Traoré,0,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
Junior Moreira,0,Cancún,Clausura - 9,2023-03-02T01:05:00+00:00
S. Ramírez,90,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
A. Ledesma,90,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
D. Parra,90,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
M. Trejo,90,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
L. Pérez,76,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
V. Milke,90,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
J. Ibarra,90,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
B. Mendoza,76,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
W. Mejía,46,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
O. Islas,90,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
J. Flores,46,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
K. Hernández,44,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
J. Uchuari,44,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
U. Cardona,14,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
J. Ruiz,14,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
S. Vázquez,0,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
R. González,0,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
E. Quezada,0,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
H. Barajas,0,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
R. Castellanos,0,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
D. Navarrete,0,Monarcas,Clausura - 9,2023-03-02T01:05:00+00:00
C. López,90,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
A. Zamora,90,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
C. Villanueva,90,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
C. González,90,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
B. Vázquez,90,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
O. De La Cruz,90,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
É. Rivera,69,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
Á. Tecpanécatl,85,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
I. Márquez,77,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
A. Bravo,90,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
J. Maleck,69,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
L. Márquez,21,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
S. Martínez,21,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
B. Gambarte,13,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
L. Robles,5,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
S. Mora-Mora,0,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
J. Ocon,0,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
A. Valadéz,0,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
J. Barraza,0,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
J. Mungaray,0,Tepatitlán,Clausura - 12,2023-03-21T23:05:00+00:00
E. Reséndez,90,Cancún,Clausura - 12,2023-03-21T23:05:00+00:00
H. Aguayo,90,Cancún,Clausura - 12,2023-03-21T23:05:00+00:00
H. Marín,90,Cancún,Clausura - 12,2023-03-21T23:05:00+00:00
W. Ortega,83,Cancún,Clausura - 12,2023-03-21T23:05:00+00:00
M. Pérez,90,Cancún,Clausura - 12,2023-03-21T23:05:00+00:00
J. Alonzo,90,Cancún,Clausura - 12,2023-03-21T23:05:00+00:00
M. Reyes,90,Cancún,Clausura - 12,2023-03-21T23:05:00+00:00
Junior Moreira,60,Cancún,Clausura - 12,2023-03-21T23:05:00+00:00
L. Loroña,46,Cancún,Clausura - 12,2023-03-21T23:05:00+00:00
D. Hernández,60,Cancún,Clausura - 12,2023-03-21T23:05:00+00:00
C. Traoré,60,Cancún,Clausura - 12,2023-03-21T23:05:00+00:00
A. Sánchez,44,Cancún,Clausura - 12,2023-03-21T23:05:00+00:00
P. Uscanga,30,Cancún,Clausura - 12,2023-03-21T23:05:00+00:00
H. Pouokam,30,Cancún,Clausura - 12,2023-03-21T23:05:00+00:00
